Acyl_CoAHydrolysis,AcylglyceridesMetabolism,Alanine_AspartateAndGlutamateMetabolism,AminoSugarAndNucleotideSugarMetabolism,AndrogenMetabolism,ArginineAndProlineMetabolism,ArtificialReactions,BetaOxidationOfDi_unsaturatedFattyAcids_n_6__mitochondrial_,BetaOxidationOfDi_unsaturatedFattyAcids_n_6__peroxisomal_,BetaOxidationOfEven_chainFattyAcids_mitochondrial_,BetaOxidationOfEven_chainFattyAcids_peroxisomal_,BetaOxidationOfOdd_chainFattyAcids_mitochondrial_,BetaOxidationOfUnsaturatedFattyAcids_n_7__mitochondrial_,BetaOxidationOfUnsaturatedFattyAcids_n_7__peroxisomal_,BetaOxidationOfUnsaturatedFattyAcids_n_9__mitochondrial_,BetaOxidationOfUnsaturatedFattyAcids_n_9__peroxisomal_,Beta_alanineMetabolism,BileAcidBiosynthesis,BileAcidRecycling,BiopterinMetabolism,BiotinMetabolism,ButanoateMetabolism,CarnitineShuttle_cytosolic_,CarnitineShuttle_endoplasmicReticular_,CarnitineShuttle_mitochondrial_,CarnitineShuttle_peroxisomal_,CholesterolBiosynthesis1_BlochPathway_,CholesterolBiosynthesis3_Kandustch_RussellPathway_,CholesterolMetabolism,CysteineAndMethionineMetabolism,DrugMetabolism,EicosanoidMetabolism,EstrogenMetabolism,EtherLipidMetabolism,FattyAcidActivation_cytosolic_,FattyAcidActivation_endoplasmicReticular_,FattyAcidBiosynthesis,FattyAcidBiosynthesis_even_chain_,FattyAcidBiosynthesis_odd_chain_,FattyAcidBiosynthesis_unsaturated_,FattyAcidDesaturation_even_chain_,FattyAcidElongation_even_chain_,FattyAcidElongation_odd_chain_,FattyAcidOxidation,FolateMetabolism,FormationAndHydrolysisOfCholesterolEsters,FructoseAndMannoseMetabolism,GalactoseMetabolism,GlutathioneMetabolism,GlycerolipidMetabolism,GlycerophospholipidMetabolism,Glycine_SerineAndThreonineMetabolism,Glycolysis_Gluconeogenesis,GlycosphingolipidBiosynthesis_ganglioSeries,GlycosphingolipidBiosynthesis_globoSeries,GlycosphingolipidMetabolism,HistidineMetabolism,InositolPhosphateMetabolism,Isolated,LeukotrieneMetabolism,LysineMetabolism,Miscellaneous,NicotinateAndNicotinamideMetabolism,NucleotideMetabolism,Omega_3FattyAcidMetabolism,Omega_6FattyAcidMetabolism,OxidativePhosphorylation,PantothenateAndCoABiosynthesis,PentoseAndGlucuronateInterconversions,PentosePhosphatePathway,Phenylalanine_TyrosineAndTryptophanBiosynthesis,PhosphatidylinositolPhosphateMetabolism,PoolReactions,PorphyrinMetabolism,PropanoateMetabolism,ProstaglandinBiosynthesis,PurineMetabolism,PyrimidineMetabolism,PyruvateMetabolism,RetinolMetabolism,SerotoninAndMelatoninBiosynthesis,SphingolipidMetabolism,StarchAndSucroseMetabolism,SteroidMetabolism,TricarboxylicAcidCycleAndGlyoxylate_dicarboxylateMetabolism,TryptophanMetabolism,TyrosineMetabolism,Valine_Leucine_AndIsoleucineMetabolism,VitaminB6Metabolism
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,2.56262622408813,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.292850120526075,2.82549467452902,0.0122903424079997,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,0.192460453745638,-0.558252884976276,-0.0750456962728626,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,2.56262622408813,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.292850120526075,1.6703758743342,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,0.192460453745638,-0.558252884976276,0.262315690641841,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,2.56262622408813,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.292850120526075,0.0202061597701718,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,0.192460453745638,-0.558252884976276,0.599677077556544,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,1.61284732729404,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,0.192460453745638,-0.558252884976276,0.937038464471248,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,0.0298824993038957,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,0.192460453745638,-0.558252884976276,1.27439985138595,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,1.09553593907128,-0.209136580021488,-0.603303431892164,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,0.0474708843241337,0.57339336620058,0.151967317210713,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,-0.15361522454927,-0.558252884976276,1.61176123830065,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,0.550087054927408,-0.209136580021488,-0.603303431892164,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-0.442228764493245,0.57339336620058,-0.332351287233185,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,-0.222830360208252,-0.558252884976276,1.94912262521536,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,0.0747964181926471,0.582624654243606,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,0.368270760212784,-0.209136580021488,-0.603303431892164,1.33066708817354,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-0.442228764493245,0.57339336620058,-0.453430938344159,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,0.405245759835112,-0.562916950447158,-0.385273399178176,-0.222830360208252,-0.558252884976276,2.28648401213006,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,2.64902754586952,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,0.368270760212784,-0.209136580021488,-0.603303431892164,-0.706916890592194,-0.336238882746882,0.946733578010752,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-0.687078588901934,0.57339336620058,-0.574510589455134,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.117307983110164,-0.562916950447158,-0.385273399178176,-0.222830360208252,-0.558252884976276,2.62384539904476,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.562550331564925,-0.637855178951092,-0.50957910940809,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,1.03657599620981,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,0.368270760212784,-0.209136580021488,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.0473366789005376,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,0.57339336620058,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,2.89784882939044,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.222830360208252,-0.558252884976276,2.927470647268,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.282682977662342,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.50957910940809,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,1.03657599620981,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,-0.540810713360335,-0.209136580021488,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.710050183508064,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,0.57339336620058,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,3.31795117447959,-0.920157482527286,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.292045495867234,-0.558252884976276,3.02867906334241,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.449568109053363,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.50957910940809,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,0.266198568749975,-0.698404783099625,1.03657599620981,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,2.94769638945854,-1.08625959750421,-0.576766801404552,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.710050183508064,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,0.57339336620058,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,3.31795117447959,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.430475767185197,-0.558252884976276,3.33230431156564,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.783338371835405,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.50957910940809,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,-0.479157423749955,-0.698404783099625,1.03657599620981,-0.752239007527533,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.672690138076194,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,1.06099957124197,-1.08625959750421,-0.760581912096084,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.710050183508064,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,0.57339336620058,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,0.687479318970544,-0.336238882746883,-0.341019539073133,-0.438875826927308,3.31795117447959,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.430475767185197,-0.558252884976276,3.33230431156564,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.783338371835405,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.436515828176206,-0.739653468793955,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,-0.479157423749955,-0.698404783099625,1.03657599620981,0.0683853643206848,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.123326525313969,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,-0.406431287370917,-1.08625959750421,-0.760581912096084,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.710050183508064,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,0.57339336620058,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,2.09108292853541,-0.336238882746883,-0.341019539073133,-0.438875826927308,3.31795117447959,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.292045495867234,-0.558252884976276,3.33230431156564,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.783338371835405,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.436515828176206,-0.332428525300654,-0.338298186334997,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,-0.479157423749955,-0.698404783099625,1.84280177103967,0.0683853643206848,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
-0.376704374066417,-0.589142561891871,-0.575661017222206,-0.123326525313969,-0.336238882746883,-0.610513695004345,-0.345525332069938,-0.34598183087863,-0.406431287370917,-1.08625959750421,-0.760581912096084,-0.603303431892164,-0.706916890592194,-0.336238882746882,-0.710050183508064,-0.320177698482039,-0.375452741659119,-0.548080191111474,-0.336238882746883,-0.369718463823282,-0.501587298764539,-0.375787441354515,-1.17677823771931,-0.024399717710663,-1.05882919389903,-0.539230938003241,-0.27885025802104,-0.120999965007217,-0.532961177037357,-0.484231183985131,-0.347930826483626,2.09108292853541,-0.336238882746883,-0.341019539073133,-0.438875826927308,3.31795117447959,-0.60650380152668,-0.474844754599037,-0.43937974108599,-0.50242302421612,-0.639861726055441,-0.562916950447158,-0.385273399178176,-0.15361522454927,-0.558252884976276,3.33230431156564,-0.336238882746883,-0.565274296697673,-0.423198169819807,-0.554684617136419,-0.783338371835405,-0.623231994652644,-0.6091127216114,-0.336238882746883,-0.336238882746883,-0.336238882746883,-0.47313004641042,-0.484254079620735,-0.477537766482656,-0.338869773995138,-0.534984998891095,-0.238256611015733,-0.637855178951092,-0.436515828176206,-0.332428525300654,-0.798759606624299,-0.515952851753257,-0.336238882746883,-0.336238882746883,-0.660908969756194,-0.416379757500076,-0.632257909369278,-0.391649050449284,-0.479157423749955,-0.698404783099625,1.84280177103967,0.159565850081598,-0.650123961040178,-0.373392799931225,-0.503104803618545,-0.336238882746882,-0.645122671047749,-0.38308067126313,-0.473130046410421,-0.633761222361976,-0.339805281145378,-0.546485464928249,-0.495233354565425,-0.358799807181035
