rxn_index,rxn,min,max,subsystem,diff
990,MAR00401,-1000,-0,Fatty acid activation (cytosolic),1000
993,MAR00413,-1000,-0,Fatty acid activation (cytosolic),1000
994,MAR00417,0,1000,Fatty acid activation (cytosolic),1000
995,MAR00421,0,1000,Fatty acid activation (cytosolic),1000
996,MAR00425,0,1000,Fatty acid activation (cytosolic),1000
997,MAR00429,0,1000,Fatty acid activation (cytosolic),1000
998,MAR00433,0,1000,Fatty acid activation (cytosolic),1000
999,MAR00437,-1000,-0,Fatty acid activation (cytosolic),1000
1076,MAR02174,0,1000,Fatty acid biosynthesis (even-chain),1000
1083,MAR04156,0,1000,Fatty acid biosynthesis (even-chain),1000
1146,MAR02190,0,1000,Fatty acid elongation (even-chain),1000
1147,MAR02191,0,1000,Fatty acid elongation (even-chain),1000
1148,MAR02193,0,1000,Fatty acid elongation (even-chain),1000
1149,MAR02194,0,1000,Fatty acid elongation (even-chain),1000
1213,MAR02475,0,1000,Omega-3 fatty acid metabolism,1000
1214,MAR02478,0,1000,Omega-3 fatty acid metabolism,1000
1215,MAR02480,0,1000,Omega-3 fatty acid metabolism,1000
1216,MAR02482,0,1000,Omega-3 fatty acid metabolism,1000
1278,MAR02371,0,1000,Omega-6 fatty acid metabolism,1000
1279,MAR02374,0,1000,Omega-6 fatty acid metabolism,1000
1280,MAR02376,0,1000,Omega-6 fatty acid metabolism,1000
1281,MAR02378,0,1000,Omega-6 fatty acid metabolism,1000
1486,MAR01232,0,1000,Leukotriene metabolism,1000
1487,MAR01233,0,1000,Leukotriene metabolism,1000
1513,MAR01264,-1000,-0,Leukotriene metabolism,1000
1515,MAR01266,-1000,-0,Leukotriene metabolism,1000
1527,MAR01281,0,1000,Leukotriene metabolism,1000
1528,MAR01282,0,1000,Leukotriene metabolism,1000
1553,MAR00154,0,1000,Acyl-CoA hydrolysis,1000
1554,MAR00189,0,1000,Acyl-CoA hydrolysis,1000
1555,MAR00193,0,1000,Acyl-CoA hydrolysis,1000
1556,MAR00197,0,1000,Acyl-CoA hydrolysis,1000
1557,MAR00201,0,1000,Acyl-CoA hydrolysis,1000
1558,MAR00206,0,1000,Acyl-CoA hydrolysis,1000
1559,MAR00210,0,1000,Acyl-CoA hydrolysis,1000
1560,MAR00214,0,1000,Acyl-CoA hydrolysis,1000
1561,MAR00223,0,1000,Acyl-CoA hydrolysis,1000
1562,MAR00230,0,1000,Acyl-CoA hydrolysis,1000
1563,MAR00234,0,1000,Acyl-CoA hydrolysis,1000
1565,MAR00242,0,1000,Acyl-CoA hydrolysis,1000
1566,MAR00246,0,1000,Acyl-CoA hydrolysis,1000
1567,MAR00250,0,1000,Acyl-CoA hydrolysis,1000
1568,MAR00256,0,1000,Acyl-CoA hydrolysis,1000
1569,MAR00260,0,1000,Acyl-CoA hydrolysis,1000
1570,MAR00264,0,1000,Acyl-CoA hydrolysis,1000
1571,MAR00268,0,1000,Acyl-CoA hydrolysis,1000
1573,MAR00276,0,1000,Acyl-CoA hydrolysis,1000
1574,MAR00280,0,1000,Acyl-CoA hydrolysis,1000
1575,MAR00284,0,1000,Acyl-CoA hydrolysis,1000
1576,MAR00290,0,1000,Acyl-CoA hydrolysis,1000
1577,MAR00294,0,1000,Acyl-CoA hydrolysis,1000
1578,MAR00298,0,1000,Acyl-CoA hydrolysis,1000
1579,MAR00302,0,1000,Acyl-CoA hydrolysis,1000
1580,MAR00306,0,1000,Acyl-CoA hydrolysis,1000
1581,MAR00310,0,1000,Acyl-CoA hydrolysis,1000
1582,MAR00314,0,1000,Acyl-CoA hydrolysis,1000
1583,MAR00320,0,1000,Acyl-CoA hydrolysis,1000
1584,MAR00324,0,1000,Acyl-CoA hydrolysis,1000
1585,MAR00328,0,1000,Acyl-CoA hydrolysis,1000
1586,MAR00332,0,1000,Acyl-CoA hydrolysis,1000
1587,MAR00338,0,1000,Acyl-CoA hydrolysis,1000
1588,MAR00342,0,1000,Acyl-CoA hydrolysis,1000
1589,MAR00346,0,1000,Acyl-CoA hydrolysis,1000
1591,MAR00354,0,1000,Acyl-CoA hydrolysis,1000
1592,MAR00358,0,1000,Acyl-CoA hydrolysis,1000
1593,MAR00362,0,1000,Acyl-CoA hydrolysis,1000
1594,MAR00366,0,1000,Acyl-CoA hydrolysis,1000
1595,MAR00370,0,1000,Acyl-CoA hydrolysis,1000
1596,MAR00374,0,1000,Acyl-CoA hydrolysis,1000
1597,MAR00378,0,1000,Acyl-CoA hydrolysis,1000
1598,MAR00382,0,1000,Acyl-CoA hydrolysis,1000
1599,MAR00386,0,1000,Acyl-CoA hydrolysis,1000
1600,MAR00390,0,1000,Acyl-CoA hydrolysis,1000
1601,MAR00394,0,1000,Acyl-CoA hydrolysis,1000
1602,MAR00398,0,1000,Acyl-CoA hydrolysis,1000
1603,MAR00402,0,1000,Acyl-CoA hydrolysis,1000
1604,MAR00406,0,1000,Acyl-CoA hydrolysis,1000
1605,MAR00410,0,1000,Acyl-CoA hydrolysis,1000
1606,MAR00414,0,1000,Acyl-CoA hydrolysis,1000
1607,MAR00418,0,1000,Acyl-CoA hydrolysis,1000
1608,MAR00422,0,1000,Acyl-CoA hydrolysis,1000
1609,MAR00426,0,1000,Acyl-CoA hydrolysis,1000
1610,MAR00430,0,1000,Acyl-CoA hydrolysis,1000
1611,MAR00434,0,1000,Acyl-CoA hydrolysis,1000
1612,MAR00438,0,1000,Acyl-CoA hydrolysis,1000
1651,MAR02717,0,1000,Carnitine shuttle (cytosolic),1000
1660,MAR02752,-1000,-0,Carnitine shuttle (cytosolic),1000
1673,MAR02592,0,1000,Carnitine shuttle (mitochondrial),1000
1746,MAR02719,-1000,-0,Carnitine shuttle (mitochondrial),1000
1764,MAR02754,0,1000,Carnitine shuttle (mitochondrial),1000
1921,MAR00604,0,1000,Acylglycerides metabolism,1000
2013,MAR03364,0,1000,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),1000
2017,MAR03369,0,1000,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),1000
2043,MAR03301,0,1000,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),1000
2047,MAR03306,0,1000,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),1000
2051,MAR03311,0,1000,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),1000
2070,MAR03115,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2071,MAR03116,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2072,MAR03117,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2073,MAR03118,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2074,MAR03121,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2078,MAR03128,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2082,MAR03135,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2086,MAR03142,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2090,MAR03149,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2094,MAR03156,0,1000,Beta oxidation of even-chain fatty acids (mitochondrial),1000
2268,MAR01920,0,1000,Steroid metabolism,1000
2290,MAR07976,0,1000,Steroid metabolism,1000
2293,MAR01952,0,1000,Androgen metabolism,1000
2294,MAR01953,0,1000,Androgen metabolism,1000
2295,MAR01962,0,1000,Androgen metabolism,1000
2296,MAR01963,0,1000,Androgen metabolism,1000
2297,MAR01969,0,1000,Androgen metabolism,1000
2373,MAR02037,0,1000,Estrogen metabolism,1000
2374,MAR02038,0,1000,Estrogen metabolism,1000
2554,MAR00744,0,1000,Sphingolipid metabolism,1000
2555,MAR00746,0,1000,Sphingolipid metabolism,1000
2556,MAR00748,0,1000,Sphingolipid metabolism,1000
2557,MAR00750,0,1000,Sphingolipid metabolism,1000
2560,MAR00758,0,1000,Sphingolipid metabolism,1000
2561,MAR00760,0,1000,Sphingolipid metabolism,1000
2566,MAR00767,0,1000,Sphingolipid metabolism,1000
2567,MAR00773,0,1000,Sphingolipid metabolism,1000
2568,MAR00775,0,1000,Sphingolipid metabolism,1000
2569,MAR00779,0,1000,Sphingolipid metabolism,1000
2570,MAR00781,0,1000,Sphingolipid metabolism,1000
2609,MAR08219,0,1000,Sphingolipid metabolism,1000
2689,MAR00596,0,1000,Glycerolipid metabolism,1000
2700,MAR00479,0,1000,Glycerophospholipid metabolism,1000
2702,MAR00483,0,1000,Glycerophospholipid metabolism,1000
2710,MAR00589,0,1000,Glycerophospholipid metabolism,1000
2712,MAR00591,0,1000,Glycerophospholipid metabolism,1000
2716,MAR00597,0,1000,Glycerophospholipid metabolism,1000
2718,MAR00599,0,1000,Glycerophospholipid metabolism,1000
2725,MAR00614,0,1000,Glycerophospholipid metabolism,1000
2728,MAR00622,0,1000,Glycerophospholipid metabolism,1000
2730,MAR00625,0,1000,Glycerophospholipid metabolism,1000
2732,MAR00629,0,1000,Glycerophospholipid metabolism,1000
2734,MAR00632,0,1000,Glycerophospholipid metabolism,1000
2738,MAR00636,0,1000,Glycerophospholipid metabolism,1000
2739,MAR00638,0,1000,Glycerophospholipid metabolism,1000
2746,MAR00648,0,1000,Glycerophospholipid metabolism,1000
2747,MAR00651,0,1000,Glycerophospholipid metabolism,1000
2751,MAR00660,0,1000,Glycerophospholipid metabolism,1000
2755,MAR07611,0,1000,Glycerophospholipid metabolism,1000
2756,MAR07613,0,1000,Glycerophospholipid metabolism,1000
2759,MAR08518,0,1000,Glycerophospholipid metabolism,1000
2760,MAR08521,0,1000,Glycerophospholipid metabolism,1000
2784,MAR00801,0,1000,Glycosphingolipid biosynthesis-globo series,1000
2785,MAR00803,0,1000,Glycosphingolipid biosynthesis-globo series,1000
2818,MAR00794,0,1000,Glycosphingolipid metabolism,1000
3170,MAR01659,0,1000,Bile acid biosynthesis,1000
3191,MAR01718,0,1000,Bile acid biosynthesis,1000
3192,MAR01726,-1000,-0,Bile acid biosynthesis,1000
3212,MAR01868,0,1000,Bile acid recycling,1000
3213,MAR01870,0,1000,Bile acid recycling,1000
3214,MAR01872,0,1000,Bile acid recycling,1000
3215,MAR01874,0,1000,Bile acid recycling,1000
3243,MAR04252,0,1000,Nicotinate and nicotinamide metabolism,1000
3244,MAR04253,0,1000,Nicotinate and nicotinamide metabolism,1000
3245,MAR04254,0,1000,Nicotinate and nicotinamide metabolism,1000
3246,MAR04255,0,1000,Nicotinate and nicotinamide metabolism,1000
3247,MAR04257,0,1000,Nicotinate and nicotinamide metabolism,1000
3252,MAR04264,0,1000,Nicotinate and nicotinamide metabolism,1000
3253,MAR04265,0,1000,Nicotinate and nicotinamide metabolism,1000
3260,MAR04662,0,1000,Nicotinate and nicotinamide metabolism,1000
3267,MAR03871,0,1000,Pantothenate and CoA biosynthesis,1000
3269,MAR04498,0,1000,Pantothenate and CoA biosynthesis,1000
3270,MAR04500,0,1000,Pantothenate and CoA biosynthesis,1000
3278,MAR04727,0,1000,Pantothenate and CoA biosynthesis,1000
3281,MAR04732,0,1000,Pantothenate and CoA biosynthesis,1000
3288,MAR06542,0,1000,Inositol phosphate metabolism,1000
3289,MAR06543,0,1000,Inositol phosphate metabolism,1000
3290,MAR06544,0,1000,Inositol phosphate metabolism,1000
3291,MAR06545,0,1000,Inositol phosphate metabolism,1000
3292,MAR06546,0,1000,Inositol phosphate metabolism,1000
3293,MAR06547,0,1000,Inositol phosphate metabolism,1000
3294,MAR06548,0,1000,Inositol phosphate metabolism,1000
3295,MAR06549,0,1000,Inositol phosphate metabolism,1000
3296,MAR06550,0,1000,Inositol phosphate metabolism,1000
3297,MAR06551,0,1000,Inositol phosphate metabolism,1000
3298,MAR06552,0,1000,Inositol phosphate metabolism,1000
3299,MAR06553,0,1000,Inositol phosphate metabolism,1000
3300,MAR06554,0,1000,Inositol phosphate metabolism,1000
3301,MAR06555,0,1000,Inositol phosphate metabolism,1000
3302,MAR06556,0,1000,Inositol phosphate metabolism,1000
3303,MAR06557,0,1000,Inositol phosphate metabolism,1000
3304,MAR06558,0,1000,Inositol phosphate metabolism,1000
3309,MAR06563,0,1000,Inositol phosphate metabolism,1000
3310,MAR06564,0,1000,Inositol phosphate metabolism,1000
3311,MAR06565,0,1000,Inositol phosphate metabolism,1000
3312,MAR06566,0,1000,Inositol phosphate metabolism,1000
3317,MAR06571,0,1000,Inositol phosphate metabolism,1000
3318,MAR06572,0,1000,Inositol phosphate metabolism,1000
3320,MAR06574,0,1000,Inositol phosphate metabolism,1000
3321,MAR06576,0,1000,Inositol phosphate metabolism,1000
3322,MAR06579,0,1000,Inositol phosphate metabolism,1000
3325,MAR06583,0,1000,Inositol phosphate metabolism,1000
3328,MAR06587,0,1000,Inositol phosphate metabolism,1000
3329,MAR06591,0,1000,Inositol phosphate metabolism,1000
3330,MAR06592,0,1000,Inositol phosphate metabolism,1000
3331,MAR06595,0,1000,Inositol phosphate metabolism,1000
3332,MAR07652,0,1000,Inositol phosphate metabolism,1000
3334,MAR07655,0,1000,Inositol phosphate metabolism,1000
3335,MAR07656,0,1000,Inositol phosphate metabolism,1000
3349,MAR08813,0,1000,Inositol phosphate metabolism,1000
3351,MAR08815,0,1000,Inositol phosphate metabolism,1000
3358,MAR08824,0,1000,Inositol phosphate metabolism,1000
3363,MAR08835,0,1000,Inositol phosphate metabolism,1000
3369,MAR04336,0,1000,Folate metabolism,1000
3375,MAR04446,0,1000,Folate metabolism,1000
3376,MAR04448,0,1000,Folate metabolism,1000
3420,MAR07661,0,1000,Biotin metabolism,1000
3423,MAR07668,0,1000,Biotin metabolism,1000
3424,MAR07669,0,1000,Biotin metabolism,1000
3425,MAR07670,0,1000,Biotin metabolism,1000
3426,MAR07671,0,1000,Biotin metabolism,1000
3427,MAR07672,0,1000,Biotin metabolism,1000
3428,MAR07673,0,1000,Biotin metabolism,1000
3433,MAR04166,0,1000,Biopterin metabolism,1000
3434,MAR04167,0,1000,Biopterin metabolism,1000
3457,MAR04657,0,1000,Porphyrin metabolism,1000
3506,MAR04206,0,1000,Thiamine metabolism,1000
3507,MAR04207,0,1000,Thiamine metabolism,1000
3513,MAR04064,0,1000,Vitamin B6 metabolism,1000
3514,MAR04065,0,1000,Vitamin B6 metabolism,1000
3515,MAR04066,0,1000,Vitamin B6 metabolism,1000
3516,MAR04067,0,1000,Vitamin B6 metabolism,1000
3517,MAR04068,0,1000,Vitamin B6 metabolism,1000
3522,MAR08724,0,1000,Vitamin B6 metabolism,1000
3523,MAR08725,0,1000,Vitamin B6 metabolism,1000
3637,MAR03955,0,1000,Miscellaneous,1000
3648,MAR09493,0,1000,Isolated,1000
3649,MAR09494,0,1000,Isolated,1000
3650,MAR09516,0,1000,Isolated,1000
3651,MAR09517,0,1000,Isolated,1000
4906,MAR00031,0,1000,Pool reactions,1000
4907,MAR00032,0,1000,Pool reactions,1000
4934,MAR00101,0,1000,Cholesterol metabolism,1000
4952,MAR00121,0,1000,Glycerophospholipid metabolism,1000
4989,MAR00443,0,1000,Cholesterol metabolism,1000
4990,MAR00445,0,1000,Cholesterol metabolism,1000
4995,MAR00562,0,1000,Fatty acid oxidation,1000
4996,MAR00563,0,1000,Fatty acid oxidation,1000
5012,MAR00776,0,1000,Fatty acid oxidation,1000
5025,MAR00874,0,1000,Fatty acid oxidation,1000
5027,MAR00922,0,1000,Fatty acid oxidation,1000
5049,MAR01169,0,1000,Glycolysis / Gluconeogenesis,1000
5110,MAR01715,0,1000,Cholesterol metabolism,1000
5133,MAR02026,-1000,-0,Cholesterol metabolism,1000
5134,MAR02027,-1000,-0,Cysteine and methionine metabolism,1000
5136,MAR02035,0,1000,Fatty acid oxidation,1000
5144,MAR02147,-1000,-0,Cholesterol metabolism,1000
5149,MAR02185,0,1000,Fatty acid biosynthesis,1000
5151,MAR02188,-1000,-0,Miscellaneous,1000
5152,MAR02189,0,1000,Miscellaneous,1000
5153,MAR02192,-1000,-0,Miscellaneous,1000
5154,MAR02195,0,1000,Miscellaneous,1000
5155,MAR02196,-1000,-0,Miscellaneous,1000
5156,MAR02197,0,1000,Miscellaneous,1000
5158,MAR02199,0,1000,Cholesterol metabolism,1000
5160,MAR02206,-1000,-0,Cholesterol metabolism,1000
5179,MAR02337,-1000,-0,Cholesterol metabolism,1000
5180,MAR02339,0,1000,Cholesterol metabolism,1000
5182,MAR02352,0,1000,Miscellaneous,1000
5183,MAR02357,0,1000,Miscellaneous,1000
5184,MAR02358,0,1000,Miscellaneous,1000
5186,MAR02367,0,1000,Fatty acid oxidation,1000
5187,MAR02369,0,1000,Fatty acid oxidation,1000
5188,MAR02370,0,1000,Fatty acid oxidation,1000
5189,MAR02372,0,1000,Fatty acid oxidation,1000
5190,MAR02373,0,1000,Fatty acid oxidation,1000
5206,MAR02781,0,1000,Phosphatidylinositol phosphate metabolism,1000
5207,MAR02804,-750,250,Fatty acid oxidation,1000
5208,MAR02808,-750,250,Fatty acid oxidation,1000
5209,MAR02810,-750,250,Fatty acid oxidation,1000
5219,MAR03303,0,1000,Phosphatidylinositol phosphate metabolism,1000
5287,MAR03846,-1000,-0,Eicosanoid metabolism,1000
5289,MAR03874,-1000,-0,Eicosanoid metabolism,1000
5539,MAR08274,0,1000,Pyrimidine metabolism,1000
5623,MAR11394,0,1000,Propanoate metabolism,1000
5803,MAR12020,0,1000,Tyrosine metabolism,1000
5804,MAR12021,0,1000,Tyrosine metabolism,1000
5805,MAR12022,-1000,-0,Tyrosine metabolism,1000
5907,MAR12344,0,1000,Drug metabolism,1000
5908,MAR12345,-1000,-0,Drug metabolism,1000
5909,MAR12350,0,1000,Drug metabolism,1000
5910,MAR12351,-1000,-0,Drug metabolism,1000
5913,MAR12373,0,1000,Drug metabolism,1000
5914,MAR12374,-1000,-0,Drug metabolism,1000
5915,MAR12376,0,1000,Drug metabolism,1000
5916,MAR12377,-1000,-0,Drug metabolism,1000
5917,MAR12383,0,1000,Drug metabolism,1000
5918,MAR12384,-1000,-0,Drug metabolism,1000
5919,MAR12394,0,1000,Drug metabolism,1000
5920,MAR12395,-1000,-0,Drug metabolism,1000
5921,MAR12399,0,1000,Drug metabolism,1000
5922,MAR12400,-1000,-0,Drug metabolism,1000
5923,MAR12407,0,1000,Drug metabolism,1000
5924,MAR12408,-1000,-0,Drug metabolism,1000
5925,MAR12410,0,1000,Drug metabolism,1000
5926,MAR12411,-1000,-0,Drug metabolism,1000
5927,MAR12428,0,1000,Drug metabolism,1000
5928,MAR12429,-1000,-0,Drug metabolism,1000
5929,MAR12458,0,1000,Drug metabolism,1000
5930,MAR12459,-1000,-0,Drug metabolism,1000
5931,MAR12464,0,1000,Drug metabolism,1000
5932,MAR12465,0,1000,Drug metabolism,1000
5933,MAR12466,0,1000,Drug metabolism,1000
5934,MAR12467,0,1000,Drug metabolism,1000
5945,MAR12570,0,1000,Drug metabolism,1000
5946,MAR12571,-1000,-0,Drug metabolism,1000
5952,MAR12787,0,1000,Drug metabolism,1000
5953,MAR12788,0,1000,Drug metabolism,1000
5955,MAR12821,0,1000,Drug metabolism,1000
5956,MAR12823,0,1000,Drug metabolism,1000
5957,MAR12824,-1000,-0,Drug metabolism,1000
5958,MAR12827,-1000,-0,Drug metabolism,1000
5962,MAR12870,0,1000,Drug metabolism,1000
5963,MAR12871,-1000,-0,Drug metabolism,1000
5976,MAR10066,0,1000,Steroid metabolism,1000
5977,MAR10067,0,1000,Inositol phosphate metabolism,1000
6009,MAR05128,-1000,-0,Miscellaneous,1000
6663,MAR03964,0,1000,Artificial reactions,1000
3520,MAR04071,-2.4144479766619e-06,999.999998390368,Vitamin B6 metabolism,1000.00000080482
23,MAR04375,-1000,0.000248139936047664,Glycolysis / Gluconeogenesis,1000.00024813994
3432,MAR04165,-999.999998390368,0.0853260746740716,Biopterin metabolism,1000.08532446504
444,MAR03807,-1000,0.257387404523797,Arginine and proline metabolism,1000.25738740452
1661,MAR02755,-302.847986085583,752.525190499001,Carnitine shuttle (cytosolic),1055.37317658458
1781,MAR03033,-825.560772067691,250,Carnitine shuttle (peroxisomal),1075.56077206769
1782,MAR03034,-250,825.560772067691,Carnitine shuttle (peroxisomal),1075.56077206769
1625,MAR02626,-142.85325365252,1000,Carnitine shuttle (cytosolic),1142.85325365252
1694,MAR02630,-1000,142.85325365252,Carnitine shuttle (mitochondrial),1142.85325365252
1700,MAR02646,-999.999982071562,142.857107000267,Carnitine shuttle (mitochondrial),1142.85708907183
1628,MAR02642,-142.857107000268,999.999982071562,Carnitine shuttle (cytosolic),1142.85708907183
5217,MAR03276,-1000,154.568398487105,Fatty acid oxidation,1154.56839848711
5218,MAR03289,-1000,154.568398487105,Fatty acid oxidation,1154.56839848711
505,MAR03845,-178.440650572511,1000,"Glycine, serine and threonine metabolism",1178.44065057251
1627,MAR02636,-185.363329010586,1000,Carnitine shuttle (cytosolic),1185.36332901059
1698,MAR02640,-1000,185.363329010586,Carnitine shuttle (mitochondrial),1185.36332901059
4937,MAR00104,-192.004503532379,999.950290836475,Fatty acid oxidation,1191.95479436885
5135,MAR02028,-1000,192.004683574095,Fatty acid oxidation,1192.00468357409
148,MAR04501,-529.406362695537,666.663958114146,Pentose phosphate pathway,1196.07032080968
143,MAR04404,-529.40636269554,666.663958114146,Pentose phosphate pathway,1196.07032080969
1671,MAR00162,-519.999027086643,691.609251911866,Carnitine shuttle (mitochondrial),1211.60827899851
1672,MAR00163,-519.999027086643,691.609251911866,Carnitine shuttle (mitochondrial),1211.60827899851
941,MAR00188,-1000,215.986870706287,Fatty acid activation (cytosolic),1215.98687070629
5147,MAR02183,-1000,215.986876682432,Fatty acid oxidation,1215.98687668243
1668,MAR03032,-666.209118921893,569.061973808801,Carnitine shuttle (cytosolic),1235.27109273069
5150,MAR02187,-1000,247.269580615126,Fatty acid oxidation,1247.26958061513
5146,MAR02149,-1000,247.269580631759,Fatty acid oxidation,1247.26958063176
1748,MAR02724,-999.950298313151,333.317040382414,Carnitine shuttle (mitochondrial),1333.26733869557
1652,MAR02720,-333.317040382415,999.950300921219,Carnitine shuttle (cytosolic),1333.26734130363
980,MAR00361,-1000,333.31676697374,Fatty acid activation (cytosolic),1333.31676697374
992,MAR00409,-1000,333.31676697374,Fatty acid activation (cytosolic),1333.31676697374
149,MAR04565,-365.847918623607,1000,Pentose phosphate pathway,1365.84791862361
1659,MAR02746,-399.999990760093,1000,Carnitine shuttle (cytosolic),1399.99999076009
1744,MAR02716,-399.999990760093,1000,Carnitine shuttle (mitochondrial),1399.99999076009
1762,MAR02750,-1000,399.999990760093,Carnitine shuttle (mitochondrial),1399.99999076009
1650,MAR02714,-1000,415.600246562993,Carnitine shuttle (cytosolic),1415.60024656299
298,MAR04644,-999.9996885712,466.731025877953,Pyrimidine metabolism,1466.73071444915
3377,MAR04503,-1000,487.851628470886,Folate metabolism,1487.85162847089
5330,MAR04719,-825.560772067692,673.530265090184,Fatty acid oxidation,1499.09103715788
991,MAR00405,-1000,499.975149156575,Fatty acid activation (cytosolic),1499.97514915658
5161,MAR02207,-673.53026458572,1000,Fatty acid oxidation,1673.53026458572
223,MAR04651,-697.661112370694,1000,Purine metabolism,1697.66111237069
1633,MAR02660,-752.525824329084,999.999994023854,Carnitine shuttle (cytosolic),1752.52581835294
1709,MAR02661,-752.525824329084,999.999994023854,Carnitine shuttle (mitochondrial),1752.52581835294
1710,MAR02662,-999.999994023854,752.525824329084,Carnitine shuttle (mitochondrial),1752.52581835294
5145,MAR02148,-1000,755.393131923571,Fatty acid oxidation,1755.39313192357
24,MAR04381,-770.132507369908,1000,Glycolysis / Gluconeogenesis,1770.13250736991
5547,MAR08992,-881.549196261828,1000,Pentose phosphate pathway,1881.54919626183
22,MAR04373,-1000,998.031105132012,Glycolysis / Gluconeogenesis,1998.03110513201
53,MAR04131,-999.984027826173,1000,Galactose metabolism,1999.98402782617
140,MAR04352,-1000,999.99458289496,Pentose phosphate pathway,1999.99458289496
229,MAR04709,-999.997804660239,1000,Purine metabolism,1999.99780466024
209,MAR04603,-999.99822785932,1000,Purine metabolism,1999.99822785932
238,MAR05353,-1000,999.99822785932,Purine metabolism,1999.99822785932
2722,MAR00607,-1000,999.999404862285,Glycerophospholipid metabolism,1999.99940486229
192,MAR04480,-999.999998120152,999.999477192304,Purine metabolism,1999.99947531246
227,MAR04695,-999.999475312456,1000,Purine metabolism,1999.99947531246
295,MAR04637,-1000,999.9996885712,Pyrimidine metabolism,1999.9996885712
254,MAR04673,-1000,999.999788621104,Pyrimidine metabolism,1999.9997886211
313,MAR03968,-1000,999.999788621104,Nucleotide metabolism,1999.9997886211
1780,MAR03030,-1000,999.999895417447,Carnitine shuttle (peroxisomal),1999.99989541745
3250,MAR04262,-1000,999.999926685928,Nicotinate and nicotinamide metabolism,1999.99992668593
3266,MAR08791,-999.999926685928,1000,Nicotinate and nicotinamide metabolism,1999.99992668593
887,MAR04141,-1000,999.999932325472,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,1999.99993232547
1675,MAR02596,-999.999952190833,1000,Carnitine shuttle (mitochondrial),1999.99995219083
5086,MAR01588,-1000,999.999952190833,Fatty acid oxidation,1999.99995219083
1674,MAR02593,-1000,999.999953800465,Carnitine shuttle (mitochondrial),1999.99995380046
1639,MAR02678,-999.999976095416,999.999982071562,Carnitine shuttle (cytosolic),1999.99995816698
1641,MAR02684,-999.999982071562,999.999976095416,Carnitine shuttle (cytosolic),1999.99995816698
1722,MAR02680,-999.999982071562,999.999976095416,Carnitine shuttle (mitochondrial),1999.99995816698
1725,MAR02685,-999.999976095416,999.999982071562,Carnitine shuttle (mitochondrial),1999.99995816698
1726,MAR02686,-999.999976095416,999.999982071562,Carnitine shuttle (mitochondrial),1999.99995816698
501,MAR03784,-999.999961848625,1000,"Glycine, serine and threonine metabolism",1999.99996184862
733,MAR03783,-999.999961848625,1000,"Valine, leucine, and isoleucine metabolism",1999.99996184862
1638,MAR02675,-999.999982071562,999.999988047708,Carnitine shuttle (cytosolic),1999.99997011927
1719,MAR02676,-999.999982071562,999.999988047708,Carnitine shuttle (mitochondrial),1999.99997011927
1720,MAR02677,-999.999988047708,999.999982071562,Carnitine shuttle (mitochondrial),1999.99997011927
18,MAR04368,-1000,999.999973682128,Glycolysis / Gluconeogenesis,1999.99997368213
1706,MAR02656,-999.999976095417,1000,Carnitine shuttle (mitochondrial),1999.99997609542
3475,MAR06638,-999.999994373286,1000,Retinol metabolism,1999.99999437329
3492,MAR08709,-999.999994373286,1000,Retinol metabolism,1999.99999437329
3379,MAR04654,-999.999998390368,1000,Folate metabolism,1999.99999839037
3380,MAR04655,-999.999998390368,1000,Folate metabolism,1999.99999839037
8,MAR04388,-1000,1000,Glycolysis / Gluconeogenesis,2000
16,MAR04363,-1000,1000,Glycolysis / Gluconeogenesis,2000
17,MAR04365,-1000,1000,Glycolysis / Gluconeogenesis,2000
25,MAR04391,-1000,1000,Glycolysis / Gluconeogenesis,2000
58,MAR04774,-1000,1000,Galactose metabolism,2000
59,MAR04775,-1000,1000,Galactose metabolism,2000
107,MAR08502,-1000,1000,Pyruvate metabolism,2000
117,MAR04280,-1000,1000,Pyruvate metabolism,2000
120,MAR03797,-1000,1000,Propanoate metabolism,2000
124,MAR04460,-1000,1000,Propanoate metabolism,2000
137,MAR04306,-1000,1000,Pentose phosphate pathway,2000
141,MAR04354,-1000,1000,Pentose phosphate pathway,2000
147,MAR04477,-1000,1000,Pentose phosphate pathway,2000
150,MAR04567,-1000,1000,Pentose phosphate pathway,2000
151,MAR04568,-1000,1000,Pentose phosphate pathway,2000
154,MAR04710,-1000,1000,Pentose phosphate pathway,2000
160,MAR04002,-1000,1000,Purine metabolism,2000
161,MAR04004,-1000,1000,Purine metabolism,2000
175,MAR04085,-1000,1000,Purine metabolism,2000
